,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
19829,4f82WYUALAnn6l1ZymXEYQ,RaeLynn,Country Car Hits,Tailgate,0,182289,False,0.608,0.755,1,-5.156,0,0.114,0.0525,0.0,0.0998,0.75,176.046,4,country
19830,71DzeSJmIaZ9UhJ1rJJ5Od,38 Special,Fishing Music,Caught Up In You,3,278133,False,0.361,0.787,1,-4.982,0,0.0363,0.0197,0.000586,0.0421,0.889,130.693,4,country
19831,2z9qzLuCkfRdGNI1u08EyO,Hellbillies,Søvnlaus,20 år på vegen,46,246626,False,0.356,0.568,5,-5.264,1,0.0295,0.191,0.0,0.183,0.42,77.35,4,country
19832,7ogBckkBvJJDRdn2ZNNUb4,RaeLynn,Cozy Country,Queens Don't,0,185586,False,0.658,0.695,0,-5.499,1,0.0279,0.0708,0.0,0.13,0.572,133.939,4,country
19833,1HdCiNsQKptIsDHkKEoFHV,Boz Scaggs,Thanksgiving Party,I'm Easy,0,184786,False,0.474,0.771,10,-5.719,1,0.0571,0.115,0.0,0.0712,0.898,172.375,4,country
19834,6u3HTPvOxhVWllNhu07vvA,38 Special,80s Bangers Vol. 2,Hold On Loosely,0,279754,False,0.565,0.707,9,-5.65,1,0.0298,0.0101,8.16e-05,0.0851,0.831,127.222,4,country
19835,1vGKGe8os1xUphjwyYxhju,Adam Calhoun,War,Tombstone,44,189210,True,0.671,0.733,7,-7.348,0,0.361,0.229,0.0,0.139,0.62,78.03,4,country
19836,43ArccpHriGNsOpak14pjS,RaeLynn,Laidback Country,Queens Don't,0,185586,False,0.658,0.695,0,-5.499,1,0.0279,0.0708,0.0,0.13,0.572,133.939,4,country
19837,6wXNTzpDEPEMc83QRlmiY6,RaeLynn,Easy Country,Queens Don't,0,185586,False,0.658,0.695,0,-5.499,1,0.0279,0.0708,0.0,0.13,0.572,133.939,4,country
19838,38Qxu73W4pnkkwlKJaLfUK,Rotlaus;Synne,Ei tid (Akustisk versjon),Ei tid - Akustisk versjon,44,242906,False,0.492,0.694,11,-6.033,0,0.0276,0.0765,0.0006,0.316,0.366,89.93,4,country
19839,7Kqr46BBaC5UOdnDkL65YG,RaeLynn,Good Times Country,The Apple,0,213413,False,0.593,0.646,4,-5.251,1,0.0396,0.173,0.0,0.112,0.571,80.016,4,country
19840,3sLWLYFIRgbbvKYhYCyK1D,Parker McCollum,Gold Chain Cowboy,Never Loved You At All,43,181066,False,0.552,0.891,2,-4.008,1,0.0344,0.0908,0.0,0.391,0.851,107.969,4,country
19841,2NjRIEb53CJWJqlHZ3xwH9,Staut,Eigarlaus,Slepp me inn,46,174826,False,0.585,0.789,2,-6.916,1,0.039,0.102,0.0,0.258,0.97,81.481,4,country
19842,7fPeYkxfPi3ig1OSvR5C1Z,Tomgang,Scaniakusken,Scaniakusken,43,240096,False,0.585,0.731,11,-6.795,1,0.056,0.473,1.23e-05,0.134,0.853,151.95,4,country
19843,2NJOi0ZgOrYLoVKlkqjgsN,Bailey Zimmerman,Fall In Love,Never Comin' Home - Live Acoustic,43,198958,False,0.585,0.51,10,-6.028,1,0.0322,0.427,0.0,0.0997,0.436,135.24,3,country
19844,7Amg1NLsU6NsPUsDzkJn0f,Upchurch,Son of the South,Walking Tall,43,161415,True,0.789,0.572,7,-11.271,1,0.115,0.203,0.0,0.119,0.689,113.021,4,country
19845,6S0Vwp6CA0rLVdP7Zi3fOF,Free,On air 70's Hits,All Right Now,0,338426,False,0.785,0.481,2,-11.323,1,0.101,0.0062,2.38e-06,0.122,0.77,119.937,4,country
19846,5j41TsRGWaY3k9WLMTaDQu,Bailey Zimmerman,Change,Never Comin' Home,43,194270,False,0.556,0.59,10,-6.846,1,0.029,0.25,0.0,0.109,0.573,143.972,4,country
19847,1CfnMFQtuay15XHlNGpCQa,Roger Miller,The Greatest Jazz Mix,King Of The Road - Single Version,0,148280,False,0.69,0.366,11,-10.414,1,0.0634,0.62,0.0,0.121,0.544,118.289,4,country
19848,4Gresv7JWudO3BhMFCVxge,Lasse Stefanz,Den lilla klockan,Vi går mot ljuset,44,194906,False,0.614,0.768,7,-8.968,1,0.0288,0.419,1.81e-06,0.0839,0.846,112.38,4,country
19849,40ZhguqieJZ0AJTHKQY6Q4,Gunslingers,Hardanger,Hardanger,44,236387,False,0.64,0.722,4,-6.264,1,0.0396,0.0965,0.0,0.272,0.52,131.067,4,country
19850,2S8UMuLJ0z8agFgFGJ6Ztt,Niko Moon,GOOD TIME,GOOD TIME,70,214720,False,0.802,0.59,5,-7.189,1,0.0493,0.0874,0.0,0.275,0.687,138.084,4,country
19851,2CxmktXqJwP9KZv6WJtZCm,Keith Urban,Ripcord,Blue Ain't Your Color,53,230600,False,0.69,0.416,7,-7.865,1,0.0335,0.617,1.37e-06,0.102,0.479,82.45,3,country
19852,11y8GSP2ASv8S9n0FiiDva,Juice Newton,Juice,Angel Of The Morning,59,250440,False,0.452,0.313,8,-9.309,1,0.026,0.433,2.6e-05,0.0772,0.344,75.806,4,country
19853,4686eQ81DEswHa90bcdlC9,Bailey Zimmerman,Rock and A Hard Place,Rock and A Hard Place,84,207540,False,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,3,country
19854,6ifRkrDOVOl894U1YuuTfM,Music Travel Love;Francis Greg,I Want It That Way,I Want It That Way,56,191114,False,0.575,0.368,6,-7.436,0,0.0317,0.289,0.0,0.245,0.621,200.016,4,country
19855,3LDkLpuxQlEuEiZmkxpr8S,The Handsome Family,Singing Bones,Far From Any Road,56,166493,False,0.707,0.556,9,-10.101,0,0.0303,0.19,0.0159,0.388,0.746,120.028,4,country
19856,7BD50ATrF3Vab5FQy7vtK8,LeAnn Rimes,Greatest Hits,How Do I Live,69,266973,False,0.577,0.462,2,-7.989,1,0.0279,0.128,0.0,0.0822,0.258,128.303,4,country
19857,17M1JFSr2eEvo5dQnCIQim,Leo Sayer,The Show Must Go On: The Leo Sayer Anthology,More Than I Can Say - Remastered,56,222133,False,0.726,0.506,10,-12.77,1,0.0239,0.213,3.41e-05,0.332,0.72,96.5,4,country
19858,52RNWUgJBF3LOqt3iw1s77,Dan + Shay,Glad You Exist (Acoustic),Glad You Exist - Acoustic,56,161786,False,0.538,0.386,11,-6.963,1,0.0309,0.797,0.0,0.119,0.653,184.022,4,country
19859,3y4LxiYMgDl4RethdzpmNe,Faith Hill,Breathe,Breathe,67,250546,False,0.529,0.496,7,-9.007,1,0.029,0.173,0.0,0.251,0.278,136.859,4,country
19860,2xPV95cfbyusygMTxpa3SW,Dan + Shay,Good Things,You,72,196253,False,0.544,0.572,0,-6.205,1,0.0319,0.118,0.0,0.234,0.52,169.885,4,country
19861,40e31PdTiS5oAorpANQXc4,Don Williams,Volume One,Amanda,48,187413,False,0.653,0.369,9,-11.469,1,0.0307,0.747,0.0059,0.115,0.478,116.467,3,country
19862,2EoIt9vdgFRNW03u5IvFsQ,Billy Ray Cyrus,Some Gave All,Achy Breaky Heart,68,203373,False,0.8,0.563,9,-10.209,1,0.0303,0.051,0.0,0.0797,0.961,121.808,4,country
19863,1MOOJuxUu9QiQE9GgkYYPb,Spencer Crandall,Wilderness,My Person,61,177000,False,0.567,0.753,7,-5.291,1,0.0487,0.0894,0.0,0.13,0.756,165.966,4,country
19864,3rXCZRMiMZp0feGcYXpwYX,The Chicks,Fly,Cowboy Take Me Away,71,287266,False,0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418,4,country
19865,59kHPbwyyCApYA8RQQEuXm,Alan Jackson,A Lot About Livin' (And A Little 'Bout Love),Chattahoochee,72,148160,False,0.606,0.706,0,-9.665,1,0.0379,0.362,0.0,0.16,0.819,174.533,4,country
19866,2KBudV1Lf6ZDIS9hi60Lc5,Rascal Flatts,Nothing Like This,I Won't Let Go,52,227760,False,0.557,0.406,4,-7.083,1,0.0278,0.742,0.0,0.113,0.222,131.96,4,country
19867,3VWNwd48T1J9VR7cpcx4s1,Dan Seals,San Antone,One Friend,58,117040,False,0.459,0.0565,2,-20.923,1,0.0371,0.815,0.0,0.105,0.386,125.151,4,country
19868,7JJyuNGhAiPO1UHZcMITd8,Riley Green,County Line,Play Her Tonight,42,172330,False,0.529,0.906,8,-5.064,0,0.0677,0.265,0.0,0.1,0.836,184.384,4,country
19869,60mjh18gaMX1yrZPcAjtNB,Tyler Childers,Bottles and Bibles,We've Had Our Fun,43,187173,False,0.574,0.306,11,-11.877,0,0.0292,0.865,0.00258,0.117,0.491,90.575,4,country
19870,1Km9uekyhNf8LzAHflscWg,Upchurch,Hideas: The Album,Hideas 9,43,182122,True,0.942,0.76,10,-6.886,0,0.163,0.0648,5.79e-05,0.134,0.37,110.036,4,country
19871,3hboOw4dS0aXGuP0fyyvbC,Tenille Arts,"Love, Heartbreak, & Everything in Between",Somebody Like That,72,198208,False,0.574,0.798,6,-5.356,1,0.0485,0.0152,0.0,0.111,0.58,105.034,4,country
19872,0lWsB8RdihOrwXTNZ8shIe,The J. Geils Band,R'n'B Studying,On Borrowed Time,0,184373,False,0.511,0.42,2,-7.686,1,0.0418,0.633,0.000267,0.0417,0.405,129.544,3,country
19873,1KpUbzeaGFdcBD7aeEj0k9,Joe Nichols,Good Day for Living,Good Day for Living,41,190066,False,0.436,0.849,11,-5.279,1,0.0689,0.0122,0.0,0.122,0.696,82.465,4,country
19874,47upBXry4b2wDitlGmwsve,Rotlaus,Bygderamp,Bygderamp,43,201561,False,0.487,0.723,0,-4.315,1,0.0278,0.0567,0.0,0.377,0.257,169.834,4,country
19875,4ESkWmp6wJZhSQ64KBzYju,Upchurch,King of Dixie,Radio Jam,42,199466,True,0.465,0.612,9,-9.803,1,0.0529,0.304,0.0,0.0407,0.282,79.814,4,country
19876,5IfdDiOJitysgex3qEL0bn,Bleu Edmondson,Southland,$50 Dollars and a Flask of Crown,43,205826,False,0.748,0.695,4,-7.755,1,0.0358,0.215,0.000264,0.246,0.876,114.927,4,country
19877,4mbwslolhrTX8PlqGmZ8WE,Riley Green,We Out Here: Live,Dixieland Delight - Live,42,330939,False,0.254,0.909,1,-6.556,1,0.0713,0.00112,0.000334,0.925,0.437,94.32,4,country
19878,7lw7DXpbGG8tQFJYRpt2jH,Crashville,PØBEL,PØBEL,42,196578,False,0.558,0.742,9,-6.764,1,0.0287,0.0132,4.48e-06,0.0817,0.809,152.014,4,country
19879,1esj1LFgfyFRbU5brtALfE,Reckless Kelly,The Day,Crazy Eddie's Last Hurrah,43,205253,False,0.53,0.87,7,-6.488,1,0.0936,0.0146,6.84e-06,0.367,0.735,147.877,4,country
19880,4smdDxU927wqJsaNr8RkTc,Cody Johnson,Gotta Be Me,Chain Drinkin',42,189760,False,0.575,0.793,2,-4.954,1,0.0426,0.199,0.0,0.0818,0.817,166.099,4,country
19881,2A3h00rEz4kKkSkW9Pg0N6,Adam Calhoun;Big Murph,The Throne,Shut Up,43,153076,True,0.837,0.654,0,-5.148,0,0.16,0.0771,0.0,0.432,0.292,138.007,4,country
19882,0fzmhN3dop77DGQmcsi5MJ,Upchurch,Creeker,Bells,42,203882,True,0.528,0.795,1,-5.093,1,0.039,0.00458,0.000264,0.125,0.539,166.007,4,country
19883,6uwohXXrnk9ihvvS957yN9,Canned Heat,(60's) Sixties Collected Volume 2,Goin' Up The Country,0,169560,False,0.628,0.356,10,-12.471,1,0.0386,0.932,0.000608,0.116,0.605,80.205,4,country
19884,55Kb9jM9W9s9axYfaZ8Op1,Derek & The Dominos,On air 70's Hits,Layla - 40th Anniversary Version / 2010 Remastered,1,423840,False,0.403,0.903,1,-3.88,1,0.0664,0.574,0.305,0.287,0.498,115.669,4,country
19885,0DAMv2If2x4wHf7q7MZQna,Tomgang,Ei tid e forbi,Ei tid e forbi,43,226942,False,0.647,0.809,9,-6.97,1,0.0267,0.00781,4.18e-05,0.237,0.665,99.975,4,country
19886,4ARjGTiLzJ9KZQMKdb6txM,Upchurch,Everlasting Country,Roots Run Deep,42,213525,False,0.535,0.64,7,-3.055,1,0.0286,0.28,1.29e-05,0.101,0.388,120.03,4,country
19887,1Gqa68jG8OUsQg4DaWRH5m,High Valley,Easy Country,I Be U Be,0,213093,False,0.442,0.746,7,-5.883,1,0.0335,0.0074,0.0,0.0996,0.415,126.035,4,country
19888,66cOmJrHcs5jBDLisQ6Olx,High Valley,Cozy Country,I Be U Be,0,213093,False,0.442,0.746,7,-5.883,1,0.0335,0.0074,0.0,0.0996,0.415,126.035,4,country
19889,6vQl2D1iDIdCusSo1l8iwJ,Upchurch,Creeker,Spotlight,42,172663,True,0.432,0.692,10,-6.539,1,0.0337,0.000363,0.0,0.149,0.373,171.999,4,country
19890,3Nvh2G6LziUGKAGF7YBFfq,Cody Johnson,Cowboy Like Me,Hurtin',41,243040,False,0.487,0.821,0,-4.221,1,0.0406,0.0407,0.0,0.272,0.539,139.957,4,country
19891,5kZNc9sXkpD2BFipxNaTgX,High Valley,Good Times Country,Roads We've Never Taken,0,197133,False,0.627,0.962,5,-4.942,0,0.0574,0.0111,2.43e-06,0.204,0.559,120.017,4,country
19892,1G7VT3YnG7u9QHDtnjP7G0,High Valley,Country Road Songs,River's Still Running,0,189773,False,0.542,0.795,0,-5.662,1,0.0262,0.0251,0.0,0.122,0.476,85.951,4,country
19893,0xjKyw8MYQY33BlY9bvqCS,Rotlaus,På vei,Ei runde til,43,236520,False,0.608,0.832,4,-5.38,0,0.0237,0.0153,1.07e-05,0.179,0.525,102.99,4,country
19894,3ExeJTj9YrWpb5AktkkpuY,High Valley,Country Car Hits,River's Still Running,0,189773,False,0.542,0.795,0,-5.662,1,0.0262,0.0251,0.0,0.122,0.476,85.951,4,country
19895,63UqEB9MMwqGdFqj2hRon2,High Valley,Laidback Country,I Be U Be,0,213093,False,0.442,0.746,7,-5.883,1,0.0335,0.0074,0.0,0.0996,0.415,126.035,4,country
19896,4VWH58O5XUjPRDcU3KBUUJ,High Valley,New Country,River's Still Running,0,189773,False,0.542,0.795,0,-5.662,1,0.0262,0.0251,0.0,0.122,0.476,85.951,4,country
19897,5lG3i1d8SozygnpVfbEsAg,Byting,Byting,Huldersølv,43,164088,False,0.701,0.637,1,-6.857,0,0.0265,0.243,0.0,0.0934,0.865,112.023,4,country
19898,1a0ro0Q0fbLkGTMucWgFTb,Bailey Zimmerman,Change,Small Town Crazy,43,162352,False,0.502,0.877,7,-2.847,1,0.0746,0.0129,0.0,0.244,0.696,170.123,4,country
19899,4gTyrZ0cv1J5YZgNQiNyN4,Corey Smith,Outtakes from the Georgia Theatre,F*** the Po-Po,41,347666,False,0.481,0.468,2,-11.315,1,0.0605,0.817,0.0,0.933,0.443,112.981,4,country
19900,2PGYNCB7e3bC7AP0WMJiUI,Music Travel Love,"Take Me Home, Country Roads (Acoustic)","Take Me Home, Country Roads (Acoustic)",58,193055,False,0.703,0.316,10,-8.779,1,0.0332,0.736,0.0,0.222,0.645,94.03,4,country
19901,2Xb6wJYGi0QXwURw5WWvI5,Gerry Rafferty,City to City,Right Down the Line,74,267773,False,0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226,4,country
19902,5eQtR62IZ8P8qZM2pSD9Ip,Shania Twain,Up! (Red and Green Versions),Forever And For Always,59,283000,False,0.469,0.722,6,-4.806,1,0.0326,0.232,0.0,0.123,0.529,85.984,4,country
19903,6pMnEX2iBcqQtUyIl1L6Oo,Alan Jackson,Precious Memories,What A Friend We Have In Jesus,51,136493,False,0.449,0.174,2,-12.56,1,0.0292,0.903,0.0,0.124,0.288,143.37,4,country
19904,6foY66mWZN0pSRjZ408c00,Morgan Wallen,If I Know Me,Whiskey Glasses,81,234346,False,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,4,country
19905,1XazlqB4YAtvouCmJPWXlM,Brett Eldredge,Illinois,Wanna Be That Song,61,236226,False,0.518,0.686,9,-4.911,1,0.0313,0.114,0.0,0.114,0.334,144.065,4,country
19906,7FCthfxjvvXyukvP1dULIW,Shania Twain,Greatest Hits,You're Still The One - Remixed/Remastered 2004,62,194866,False,0.545,0.597,3,-5.748,1,0.0336,0.3,0.0,0.0783,0.559,133.678,4,country
19907,7mldq42yDuxiUNn08nvzHO,Sam Hunt,Body Like A Back Road,Body Like A Back Road,72,165386,False,0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,4,country
19908,03fT3OHB9KyMtGMt2zwqCT,Luke Bryan,Crash My Party,Play It Again,75,226866,False,0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,4,country
19909,6Zyz8lsnMFpIrCTuvGurCB,Eagles,Hotel California (2013 Remaster),New Kid in Town - 2013 Remaster,67,304925,False,0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,4,country
19910,0f1svjHSiaCJif6noKKVHa,Hunter Hayes,Hunter Hayes (Encore),Wanted,56,228840,False,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784,4,country
19911,3LLezpquftwn7QI1rYIovM,Avery Anna,Narcissist,Narcissist,64,154026,False,0.322,0.48,1,-5.989,1,0.0492,0.746,0.0,0.113,0.304,73.476,4,country
19912,6lyKOW0FNW6aAZdKVgoM8m,Alan Jackson,Good Time,Good Time,71,306773,False,0.652,0.767,9,-10.445,1,0.0372,0.0355,6.92e-06,0.397,0.73,132.017,4,country
19913,3rLEBpW17OHOovVl0kcFKZ,Kelsea Ballerini,SUBJECT TO CHANGE,MUSCLE MEMORY,66,211843,False,0.596,0.786,8,-4.782,1,0.0391,0.00715,0.0,0.192,0.788,93.959,4,country
19914,2i84vfr3fIZUMAp61JZfKf,Don Williams,Yellow Moon,Stay Young,47,187613,False,0.77,0.482,5,-12.726,1,0.026,0.729,0.00983,0.0725,0.707,88.972,4,country
19915,2kkvB3RNRzwjFdGhaUA0tz,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Layla,74,423840,False,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,country
19916,1ju7EsSGvRybSNEsRvc7qY,Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd,Simple Man,74,356626,False,0.422,0.752,6,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,4,country
19917,0qkdE1C0ufnUISKwhg8Wh6,Lady A,Ocean,What If I Never Get Over You,64,206597,False,0.576,0.724,0,-5.147,1,0.0274,0.016,0.0,0.107,0.34,93.029,4,country
19918,5vXsj8L4DK1gGQ43BBG028,Kenny Rogers;Sheena Easton,We've Got Tonight,We've Got Tonight,66,234560,False,0.543,0.227,8,-11.247,1,0.0298,0.767,4.29e-05,0.103,0.292,123.548,4,country
19919,3RkQ3UwOyPqpIiIvGVewuU,Bob Dylan,Bringing It All Back Home,Mr. Tambourine Man,64,330533,False,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515,4,country
19920,5fdhThPDe6jQQDqCyWrdAn,Dolly Parton,Jolene (Expanded Edition),Jolene,70,161533,False,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,4,country
19921,2TjnCxxQRYn56Ye8gkUKiW,Eagles,Desperado (2013 Remaster),Desperado - 2013 Remaster,68,213712,False,0.228,0.224,7,-12.749,1,0.0311,0.946,0.000222,0.273,0.18,60.3,4,country
19922,5sp2ZYNA1EwmC6CA3CGxiq,Music Travel Love,"Covering the World, Vol. 1",When You Say Nothing at All (Live in Nashville),58,215850,False,0.717,0.397,8,-8.614,1,0.0269,0.743,0.0,0.112,0.48,94.072,4,country
19923,47sNDR69VgN2NboGRc9Yyo,Zach Bryan,Open the Gate,Late July,42,178019,False,0.532,0.354,2,-8.938,1,0.0504,0.736,0.0,0.11,0.419,151.266,4,country
19924,6CsGmt0gpkobJSVqLqBQLj,Aaron Watson,Real Good Time,Barbed Wire Halo,41,265266,False,0.546,0.383,9,-8.18,1,0.032,0.403,0.0,0.0924,0.372,113.673,3,country
19925,1IC1rnzhDBXWkB20bHly9G,Upchurch,Creeker 2,Hillbilly Psycho,41,250218,True,0.488,0.737,4,-6.782,1,0.0941,0.0131,0.0,0.349,0.272,147.676,4,country
19926,6nfSAz7ObIqNHTKPmVjy7c,Stoney LaRue,Velvet,Look At Me Fly,41,292386,False,0.532,0.821,7,-5.126,1,0.0323,0.0553,0.0014,0.113,0.368,118.464,4,country
19927,6oDihOuvOytAzuQt3SMDHk,Koe Wetzel,Sellout,SideChick,41,197905,False,0.497,0.366,11,-9.219,1,0.0255,0.33,0.0,0.0907,0.139,87.53,4,country
19928,2PGKzBxAvi1KOn9pSpHZcx,Upchurch,River Rat,Busy,41,182050,True,0.806,0.873,1,-4.787,1,0.243,0.00872,0.0,0.0897,0.705,140.031,4,country
19929,78vTiLFfciZ5kiryzaWFbk,Vassendgutane,Ungkar med dobbelseng,Hjortejakt,43,240546,False,0.62,0.828,7,-4.74,1,0.0251,0.0658,0.0,0.293,0.766,107.562,4,country
19930,2tEMqkUo0QCtGOyUATJRxZ,Upchurch,River Rat,Don't Come Knockin,41,204012,True,0.67,0.717,11,-7.688,1,0.111,0.00406,0.0,0.166,0.313,129.973,4,country
19931,6h5hwJ9ZfFZ81JqBjhgLwe,Too Far Gone,Bæst I Test,Kæm Tok Ho Me Sæ,44,186453,False,0.545,0.621,0,-7.598,1,0.0289,0.159,3.85e-05,0.292,0.339,170.199,4,country
19932,1JswREP8dKSYnAgGcDx2TP,Avery Anna,Never Leave - Country Magic,Narcissist,0,154026,False,0.322,0.48,1,-5.989,1,0.0492,0.746,0.0,0.113,0.304,73.476,4,country
19933,2Ey6v4Sekh3Z0RUSISRosD,Derek & The Dominos,70s Christmas Party,Layla,0,423680,False,0.459,0.89,1,-3.246,1,0.0487,0.451,0.11,0.306,0.447,115.654,4,country
19934,59t4K6bhYE1AhYreLD4ULB,Spelloppmaker,Langt Herifrå,Langt Herifrå,42,264408,False,0.547,0.676,0,-5.721,1,0.0336,0.498,0.0,0.147,0.149,119.97,4,country
19935,5UStrdTMXC3qwEQSEv1HWo,Plumbo,Gamle helter,Gamle helter,44,208615,False,0.686,0.797,7,-5.527,1,0.0288,0.0184,0.0,0.345,0.854,130.007,4,country
19936,6kw5rCgHgarcLUVQ3ObU7F,Kenny Chesney;Jimmy Buffett,Songs for the Saints,Trying to Reason With Hurricane Season (with Jimmy Buffett),40,249652,False,0.738,0.503,2,-10.876,1,0.0309,0.613,1.16e-05,0.1,0.556,121.914,4,country
19937,5BI1XqMJK91dsEq0Bfe0Ov,Peter Frampton,On air 70's Hits,Show Me The Way,0,243266,False,0.7,0.726,2,-7.717,1,0.0329,0.436,1.11e-06,0.0914,0.64,130.11,4,country
19938,61F4Rp4Kh9jQZxO9B5KDDJ,Cayouche,Un vieux hippy,La chaîne de mon tracteur,41,144240,False,0.603,0.198,2,-19.179,1,0.0319,0.952,0.000146,0.0999,0.734,98.548,4,country
19939,41fQMNPgj3QnyAFJhEepKx,Gunnar & The Grizzly Boys,Standard American,Standard American,43,209053,False,0.72,0.922,11,-4.827,0,0.113,0.0323,0.0,0.452,0.687,93.004,4,country
19940,5pz84AeaQR6cwS1TAnK32u,Salebarbes,Live au Pas Perdus,Marcher l'plancher - Live,42,179131,False,0.401,0.659,0,-7.259,1,0.0678,0.184,9.56e-05,0.822,0.787,81.612,4,country
19941,2NhyinfLxEiqsgFT814tgM,Ashley Monroe,New Country,Hands On You,0,232186,False,0.356,0.417,9,-8.91,0,0.038,0.0313,1.36e-05,0.155,0.316,190.414,4,country
19942,1YKTp5PVGuOSivCw5x3IQM,Koe Wetzel,Sellout,Lubbock,42,179704,True,0.562,0.948,6,-3.89,1,0.0359,0.0323,0.0,0.369,0.94,106.021,4,country
19943,5bssn5TFInaosqvW4GQJC8,Riley Green,Hell Of A Way To Go (Acoustic),Hell Of A Way To Go,41,166133,False,0.481,0.74,6,-4.672,1,0.0277,0.0262,0.0,0.157,0.669,150.053,4,country
19944,5lCI0WJto9UU4235xaHE4y,Tomgang,Ein Anleggsslusk,Ein Anleggsslusk,42,254559,False,0.563,0.653,9,-7.328,1,0.0464,0.068,0.000357,0.374,0.613,164.048,4,country
19945,23qRa5APj2X7llu4151g39,Salebarbes,Gin à l'eau salée,Gagner sa vie,41,172954,False,0.602,0.875,4,-5.643,1,0.0422,0.291,0.0,0.386,0.977,145.932,4,country
19946,1OMK243SuTPjG0UJS5pa6v,Canned Heat,Fiesta temática 60s,Let's Work Together,0,193853,False,0.748,0.703,0,-12.004,1,0.0362,0.114,1.39e-06,0.0646,0.882,118.944,4,country
19947,0jmHIDi5pCbtTuvM9t323L,Ashley Monroe,Country Christmas Time,Tennessee Christmas,0,253520,False,0.653,0.433,0,-8.307,1,0.0243,0.505,1.65e-05,0.193,0.423,96.004,4,country
19948,6saUNa3bf6yNLPs2oYKu2T,Ashley Monroe,Country Holiday,Tennessee Christmas,0,253520,False,0.653,0.433,0,-8.307,1,0.0243,0.505,1.65e-05,0.193,0.423,96.004,4,country
19949,7h3rVSwqhTiFiysLcVlR4S,Ashley Monroe,Happy Country Christmas,Tennessee Christmas,0,253520,False,0.653,0.433,0,-8.307,1,0.0243,0.505,1.65e-05,0.193,0.423,96.004,4,country
19950,3I4WFddKpe2PGZWFh7f10J,Russell Dickerson,Yours,Yours,67,216960,False,0.554,0.722,11,-6.005,1,0.034,0.119,0.0,0.0861,0.558,134.058,4,country
19951,0stPNUkU1LZnvxIcfrKnEZ,Carrie Underwood;Ludacris,The Champion,The Champion,59,223998,False,0.663,0.875,6,-3.301,1,0.183,0.0821,0.0,0.124,0.51,91.056,4,country
19952,29zZmiBDLykYYTj7RN6VhV,Megan Moroney,Tennessee Orange,Tennessee Orange,78,223119,False,0.38,0.488,9,-6.637,1,0.029,0.126,7.23e-06,0.115,0.268,156.031,3,country
19953,1LM5zQv5pBKPyO7rm7Uz6U,Maren Morris,HERO (Deluxe Edition),My Church,69,197930,False,0.517,0.743,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979,4,country
19954,3aKAdHDxhYu2gpbQMYSEkv,Collin Raye,Love Songs,"Love, Me",56,231626,False,0.6,0.242,0,-12.63,1,0.031,0.697,0.0,0.128,0.3,106.616,4,country
19955,4TnUKixNWMfajncgdSwFoi,George Strait,Strait From The Heart,Amarillo By Morning,70,173466,False,0.606,0.361,9,-16.031,1,0.0346,0.264,3.39e-05,0.38,0.621,121.059,4,country
19956,5N1OpDajUX3bIMiDEVEK0U,Kelsea Ballerini,Unapologetically,I Hate Love Songs,43,191186,False,0.385,0.446,11,-7.806,1,0.0298,0.247,0.0,0.189,0.401,179.94,3,country
19957,5fjoMV6IwPKFsmm0LQuv0m,David J,Lost My Heartbreak,Lost My Heartbreak,61,157213,False,0.56,0.802,11,-5.428,1,0.0373,0.0863,0.0,0.116,0.423,103.059,3,country
19958,5EOoMWIB9iK4ZpcSex9Ec7,Bob Seger,Stranger In Town,Old Time Rock & Roll,74,194146,False,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,4,country
19959,7Fq9RwQxSn3kW85PrDUf0M,Brooks & Dunn,#1s ... and then some,Boot Scootin' Boogie,71,198226,False,0.656,0.817,11,-4.296,0,0.0435,0.22,0.0,0.304,0.862,130.448,4,country
19960,0pdfN7nOHMYmKykzu1cyfm,Shania Twain,The Woman In Me,Any Man Of Mine,73,246760,False,0.592,0.725,8,-8.698,1,0.0412,0.207,0.0,0.148,0.784,78.235,4,country
